"frame_axle_mount_inset","frame_underbody_length","frame_underbody_width","offload_generator_height","offload_generator_length","offload_generator_width","running_gear_back_mount_inset","running_gear_front_mount_inset","running_gear_drive_gear_radius","running_gear_track_width","running_gear_road_wheel_radius","running_gear_wheel_radius","winch_stowed_width","back_deck_overhang_in","running_gear_contact_patch_area_in2","smet_fcc_length_in","smet_fcc_ctoc_turning_diameter_in"
1,55,54,39.1166499932297,22.7390128280967,32.267934542615,6,12,3,15,5,18,4.23342637182213,5,1505.16,71,218.441180121057
9,96,46,18.1325182085857,13.6603041016497,38.2921791123226,19,15,1,15,1,13,2.01143766986206,10,2340,112,233.309661310235
11,124,19,27.8444110928103,35.6561461347155,13.3726953272708,20,10,1,14,1,12,5.99622002616525,9,2856,138.996220026165,205.943403251845
9,85,29,30.3724333643913,36.1948015773669,16.9867699150927,6,5,3,14,5,18,8.47704126639292,0,1796.816,93.4770412663929,182.727529586996
8,103,28,30.2703952044249,18.0548245459795,36.0388709162362,9,5,2,15,3,15,3.70107688498683,1,2567.58,107.701076884987,208.422314538339
15,104,36,37.1059499774128,16.5045039495453,23.2923547481187,13,5,3,14,4,11,2.40833869716153,0,2032.408,106.408338697162,205.370704319966
15,112,49,15.2248062356375,29.6641943627037,25.4272684222087,16,17,2,15,3,13,7.37147805956192,1,2417.58,120.371478059562,244.248618300503
12,45,48,20.0358465546742,39.9827755521983,10.2261112257838,19,18,2,14,2,17,2.92146573285572,7,588,58,163.929524198909
4,74,44,30.2050377544947,25.7174759008922,37.623870910611,12,9,2,14,3,12,3.5957004930824,8,1808.408,87,211.492790339429
9,43,17,18.4956152620725,23.4235834376886,16.9131408678368,7,20,1,14,4,11,8.36206356226467,0,581.224,54,106.868481189178
10,127,58,17.5517923804,23.1804848671891,19.9139039311558,11,16,3,15,4,17,3.63807775313035,1,3167.58,134,293.117099489681
5,111,52,18.8315805280581,22.1220344444737,37.4425543076359,8,11,3,14,5,14,2.06424522772431,3,2748.816,120,270.708664004278
6,51,41,18.9892352628522,32.2594650415704,20.8172122831456,5,13,1,15,5,15,7.98876009439118,0,1000.32,58.9887600943912,175.154830655117
9,112,47,35.5115958000533,21.4623564947397,29.6206546854228,20,6,3,14,2,12,3.106050390983,11,2671.592,126.106050390983,252.065489271308
4,129,42,15.7612968492322,15.9472447051667,31.9534540083259,6,11,2,14,1,20,3.24041053699329,2,3427.592,138,275.40344895562
11,55,35,32.8789056511596,19.1770940739661,11.2556897220202,10,5,3,15,5,11,4.64273845939897,0,905.16,59.642738459399,155.746395169715
8,124,26,35.9771086461842,38.3631867612712,24.4543439848348,10,6,1,15,1,17,4.64425354311243,2,3240,130.644253543112,230.351838737248
12,132,16,10.1067280443385,10.1403627358377,20.6919472268783,19,9,2,15,4,14,7.64329000702128,7,3155.16,146.643290007021,210.351838737248
9,93,40,22.6365616568364,23.9361922070384,30.0097473524511,16,8,3,14,3,18,4.01149031263776,7,2100,104.011490312638,214.605443567533
5,120,48,14.9568141810596,12.8983722347766,22.4695159704424,10,7,3,14,3,12,8.80714376596734,5,3080,133.807143765967,273.821317232382
7,114,57,12.4733105581254,36.1997427442111,24.515896665398,17,12,2,15,3,16,7.07650694670156,10,2957.58,131.076506946702,282.473924756711
2,46,27,24.8874634155072,35.5962597765028,25.0625931331888,13,12,2,15,4,19,4.34193575615063,11,1175.16,67,150.859048397819
10,107,44,15.8540449407883,10.9747197083198,27.1701708436012,6,6,1,14,2,12,8.91539205401205,0,2396.408,115.915392054012,237.422314538339
6,59,39,15.8211983367801,18.1639229925349,25.977822507266,10,10,3,14,5,18,8.6697044831235,4,1236.816,71.6697044831235,178.032744635654
8,95,38,29.5017128949985,11.0373610025272,11.7650621058419,15,13,3,14,2,14,7.2533941261936,7,2251.592,109.253394126194,215.544400557802
3,62,28,34.8984205094166,15.2947147586383,17.6135282195173,15,8,3,14,1,19,4.62929756334051,12,1647.184,79,167.145397863758
15,114,39,15.8788826572709,17.031907888595,28.3830406074412,6,18,1,14,2,19,2.8706874048803,0,2312.408,117,223.718096795637
9,112,54,13.3510140748695,17.4167578178458,35.1592062995769,7,16,1,15,1,13,2.43813244788907,0,2820,119,269.065489271308
4,83,34,27.911087393295,26.1057470366359,33.7061417358927,12,9,2,14,1,12,3.34437026805244,8,2139.592,96,202.605443567533
15,82,55,14.8412686400115,13.5711820353754,14.0124724735506,6,8,2,14,4,15,5.64814013475552,0,1376.816,87.6481401347555,216.20644087349
12,96,23,23.1919322768226,20.1142564089969,27.3028717585839,16,11,1,14,4,12,7.57670658873394,4,1897.224,107.576706588734,176.901225824832
15,63,50,33.3177823526785,39.5847467845306,33.3440877683461,20,10,3,15,5,13,5.28823750698939,5,905.16,73.2882375069894,185.746395169715
4,43,57,15.6421665637754,19.0013125375845,25.3837601700798,17,13,2,15,5,11,6.17035198956728,13,922.74,65,202.215873664849
3,34,37,39.4876468088478,31.5538440854289,28.3918428770266,8,14,2,15,5,17,2.94976697443053,5,712.74,50,153.572698931879
13,106,43,22.2665500012226,36.1583292973228,14.8499146988615,15,20,1,15,2,15,6.3144023003988,2,2357.58,115,229.779139805369
5,53,41,13.4269949304871,38.5755442478694,17.5621022679843,9,19,1,14,4,17,5.75164772104472,4,1085.224,71,177.093787645386
8,81,34,19.4782481016591,18.0768107250333,32.5083934352733,5,10,3,15,3,16,8.24334709625691,0,1950,89.2433470962569,193.258051091862
12,126,31,37.3296560160816,14.5343420864083,11.7978576011956,13,18,1,15,4,17,5.32993914373219,1,2932.74,133,232.943403251845
5,103,41,32.6083879894577,25.1350469118915,19.6644026623107,7,14,2,14,2,20,5.187072559027,2,2604,114,238.830750023741
4,118,40,16.6269481531344,39.8429575841874,22.3034114809707,18,15,1,15,1,18,8.78093021409586,14,3300,143,260.821317232382
14,48,50,29.7081937803887,34.8332279385068,15.3727998980321,5,9,3,14,4,14,5.08729454735294,0,520.408,53.0872945473529,166.694784951342
13,71,54,39.4064471847378,35.5302972788922,34.2043477273546,13,12,2,14,3,19,6.88889032020234,0,1220.408,77.8888903202023,205.56326614052
11,88,17,38.5827767476439,17.1230060863309,32.0463904622011,15,20,3,14,1,14,4.67592255841009,4,1927.184,101,157.492790339429
10,74,52,30.9005492343567,22.0999344461598,38.8464533025399,19,5,1,15,5,20,4.19647740782239,9,1450.32,87.1964774078224,215.675919368624
9,82,31,15.943391083274,39.498165496625,27.8666957444511,10,19,1,15,1,14,6.86540291341953,1,1920,93,186.023311844295
8,125,30,17.1940370928496,13.3902259729803,20.8863385091536,20,6,1,15,3,20,3.55357228661887,12,3185.16,140.553572286619,239.586577984815
14,123,27,21.2537638167851,28.0923961941153,38.8814969430678,6,7,2,14,2,12,3.53414324834011,0,2660,126.53414324834,213.300228518875
14,47,34,30.9296829276718,36.3157529919408,14.9306703265756,16,14,2,15,5,14,2.17967466264963,2,442.74,51.1796746626496,136.460045703775
12,35,48,23.4461340331472,18.0783379147761,28.4233606071211,16,14,3,15,5,13,7.87989333737642,4,245.16,46.8798933373764,154.582131723238
13,48,23,33.0300540244207,11.273622601293,32.2199573740363,11,18,1,15,4,17,8.90488987974823,0,532.74,56.9048898797482,118.164263446476
1,34,35,25.9321155352518,33.2103856489994,10.3585142199881,11,20,1,14,1,16,2.97664078534581,10,896,63,151.511655922148
15,61,30,37.6032232725993,27.705366180744,10.6881661247462,5,7,2,14,5,12,4.73861529817805,0,749.224,65.738615298178,140.27691667458
12,112,58,23.0470153526403,36.401849463582,15.3677193261683,15,15,2,14,2,18,8.77848257985897,3,2464,123.778482579859,266.657053785906
9,39,40,29.5929449796677,27.0528862741776,39.2151716374792,12,8,2,14,2,16,3.11122638196684,3,588,45.1112263819668,147.929524198909
14,85,58,17.6860128575936,19.89381585503,24.237221616786,17,7,2,14,1,16,6.51324545429088,3,1635.592,94.5132454542909,228.380137111325
2,78,23,16.655286361929,11.9348920229822,23.4214435657486,18,20,2,15,1,11,4.62927564396523,16,2262.42,112,182.370704319966
13,109,53,15.4243153333664,34.7766554984264,25.9336481941864,13,8,2,14,5,13,3.12008633394726,0,2205.224,112.120086333947,250.48335754807
6,35,26,11.7832253826782,13.3524846378714,25.7667636778206,20,17,1,14,1,13,4.09833098878153,14,644,60,122.399002694044
6,80,26,37.8047876758501,36.9208873482421,26.6511466912925,16,20,3,15,1,14,3.21852406440303,10,2124.84,104,180.962268834563
12,56,57,28.5934555740096,34.0585881844163,20.4921319941059,5,11,1,14,5,19,7.46248852647841,0,737.632,63.4624885264784,195.511655922148
11,61,33,23.664649836719,18.5254823300056,35.7660541334189,7,12,3,15,3,14,4.35168500011787,0,1170,65.3516850001179,159.154830655117
9,125,56,22.9439113917761,26.1852394416928,30.3122624964453,9,13,3,15,2,13,7.14043777994812,0,3252.42,132.140437779948,289.117099489681
13,56,34,19.1050332249142,18.7385180871934,30.003410410136,19,11,3,14,3,17,7.48844705638476,6,840,69.4884470563848,147.042177427013
14,65,49,13.1556446314789,39.0468350541778,33.9596382668242,12,5,2,15,3,13,4.17436719266698,0,1067.58,69.174367192667,188.685352159983
15,112,56,27.5806392915547,27.0807356783189,31.5311520872638,9,20,2,14,5,15,6.73144850484096,0,2177.224,118.731448504841,255.248618300503
4,90,34,16.1207162379287,30.7578923227265,10.2241362887435,8,8,1,14,2,11,4.12654878385365,4,2256.408,98.1265487838537,211.248618300503
6,107,31,26.8684251164086,29.4780764449388,36.869573595468,14,20,3,14,4,15,5.19853329239413,8,2620.408,129,221.300228518875
6,115,21,37.2247155592777,39.6104904799722,19.5416446472518,12,12,3,14,3,20,3.55671653943136,6,2884,127,211.178142499412
1,118,41,14.4508099043742,13.5377526865341,26.1039892048575,6,18,2,14,4,18,7.54497626470402,5,3168.816,140,267.229752717785
1,70,32,39.6980246994644,32.4947010236792,38.7765132705681,7,5,3,14,5,13,6.68183696269989,6,1824.816,82.6818369626999,189.962268834563
4,46,23,25.2449161792174,19.5798796834424,12.7111244085245,15,11,3,14,3,11,6.33667306532152,11,1064,64,134.92009140755
2,121,42,25.4533816408366,39.1229571169242,25.5629656370729,13,11,2,15,2,17,4.21754250931554,11,3510,141,273.464491965352
1,95,31,26.5907929302193,22.195402730722,34.6673243143596,9,10,2,15,1,16,3.31854500155896,8,2832.42,112,221.830750023741
8,86,52,30.6295742839575,30.5524136126041,33.4011434810236,18,8,3,14,5,19,4.61137979989871,10,1880.816,100.611379799899,232.431747329698
2,120,33,25.6819765781984,33.9352714107372,14.240377957467,7,6,3,15,1,14,6.83659907290712,5,3564.84,131.836599072907,254.229752717785
14,71,39,20.9678387921304,34.3642507540062,34.4632028508931,8,6,1,15,2,18,5.34244407480583,0,1247.58,76.3424440748058,176.093787645386
8,70,31,17.5353055261075,30.5466882698238,30.0847434671596,15,5,1,15,3,15,2.88227281579748,7,1535.16,79.8822728157975,173.675919368624
4,118,43,15.2825951133855,14.957460090518,20.7915306626819,7,17,1,14,1,12,2.85193114099093,3,3080,134,263.821317232382
8,34,56,29.6477491455153,34.5358575996943,33.001987892203,14,9,2,14,4,16,5.1674278229475,6,424.816,45.1674278229475,176.225306456208
13,65,45,34.8126308154315,18.793529223185,27.9394641937688,9,12,1,15,5,13,7.17642091098242,0,1000.32,72.1764209109824,183.154830655117
6,43,54,15.8346933545545,11.588902992662,29.0457266126759,20,14,2,14,3,20,3.24553190800361,14,828.408,65,188.27691667458
5,89,31,25.5147388833575,20.8192339353263,15.6295154918917,6,7,3,15,2,14,2.0904450500384,1,2412.42,92.0904450500384,204.544400557802
10,84,32,19.3638396076858,18.7350683892146,15.677373141516,11,18,3,14,1,14,7.03978282213211,1,1871.184,93,185.023311844295
1,130,52,15.6410238519311,10.6959064840339,23.3438743115403,14,8,1,15,5,18,2.17076952732168,13,3670.32,150,307.04662368859
6,77,34,12.5176587048918,30.3120112908073,27.7541134506464,9,8,3,15,5,17,3.87197973765433,3,1865.16,83.8719797376543,193.258051091862
14,72,40,27.6773425727151,11.2935569742694,39.1266202181578,17,13,3,15,4,20,6.52145399875008,3,1277.58,81.5214539987501,179.328526892953
12,96,44,31.0130681470037,33.1227292004041,17.946102747228,10,17,2,15,1,13,5.95899700070731,0,2202.42,101.958997000707,221.901225824832
3,55,57,10.2370615047403,36.2125432654284,32.0076948963106,9,13,2,15,5,20,5.04815943329595,6,1342.74,71,219.502223130788
10,77,22,32.5922375568189,24.9003690807149,31.5528953098692,13,19,3,15,4,16,2.30566080380231,3,1667.58,89,159.380137111325
10,51,47,11.8669318663888,30.9790933527984,25.1713105873205,12,14,2,15,3,13,8.92756373528391,2,887.58,61.9275637352839,177.27691667458
3,112,48,33.4641251293942,23.2568315998651,22.3528878437355,8,14,2,15,5,12,4.6982472978998,5,3052.74,128,271.882360242114
6,115,28,33.379706882406,34.9289344158024,14.4088209280744,9,18,2,15,2,17,6.29809274664149,3,3090,130,228.178142499412
5,39,42,17.0532859605737,35.4114463482983,39.076726345811,10,12,1,15,1,18,7.81737669254653,5,870,51.8173766925465,164.807438179446
4,114,39,23.3836033381522,36.7042559711263,38.4582977951504,17,20,3,15,5,16,7.97393934521824,13,3095.16,143,253.882360242114
1,59,46,20.5518122832291,13.8525147899054,18.7272289278917,12,17,2,14,4,17,7.42073236918077,11,1516.816,86,204.380137111325
3,59,23,31.2136641261168,14.5746702305041,37.8253678325564,17,15,3,15,5,15,4.92461413657293,14,1505.16,85,156.441180121057
3,115,42,18.1689737387933,31.9797714659944,20.1193845830858,9,11,2,14,3,20,2.71749250474386,6,3012.408,129,260.586577984815
1,38,22,38.8191219419241,39.060459418688,15.9416210837662,11,17,2,15,2,16,5.78083586855792,10,1080,64,133.450612912416
8,114,23,33.5707571101375,13.8424238725565,15.2815725491382,13,20,2,14,1,19,8.99029078753665,5,2783.592,131,209.004446261577
8,125,33,13.5670689656399,37.5967110367492,17.3862184793688,17,7,3,14,5,12,4.11237050429918,9,2972.816,138.112370504299,242.586577984815
1,81,29,21.3304864708334,32.8232547175139,20.9513220353983,14,6,2,14,2,18,5.56976081011817,13,2212,99.5697608101182,197.544400557802
12,60,39,27.9412116110325,30.9130925638601,29.1535724326968,13,10,3,15,2,13,8.32466236059554,1,1122.42,69.3246623605955,167.450612912416
8,59,56,20.2851219032891,30.2042597322725,14.6137021342292,14,11,2,14,5,20,5.09345531626604,6,1085.224,70.093455316266,207.093787645386
6,44,43,38.8866301253438,17.0333854504861,30.2047849283554,18,20,1,14,3,18,5.15522380615585,12,816.816,70,167.511655922148
15,98,40,25.1867627794854,20.3308814857155,16.1717308894731,12,9,2,15,4,15,8.86390037578531,0,1955.16,106.863900375785,208.962268834563
6,84,44,19.0631796582602,30.8556446130387,19.5665722456761,5,7,2,15,4,17,2.68979059974663,0,2075.16,86.6897905997466,221.901225824832
11,62,22,21.2617701967247,21.6095642908476,38.762554503046,19,7,3,15,3,17,2.57413275772706,8,1200,72.5741327577271,138.389569902684
4,112,35,28.0066482420079,35.5677049304359,13.0965658696368,13,16,2,14,4,11,6.39310969039798,9,2832.816,133,240.412881746979
14,46,43,25.9724694746546,12.7573301037773,37.8599094110541,7,9,2,15,2,15,5.74526450689882,0,540,51.7452645068988,153.225306456208
2,109,16,14.0857030032203,21.1592405149713,19.4920231238939,17,12,2,14,5,11,3.79558816901408,15,2821.224,134,203.647620994547
10,53,40,12.5502550182864,27.1274713054299,24.9061110685579,8,9,1,14,5,14,4.85353727405891,0,765.632,57.8535372740589,162.746395169715
6,111,34,26.5386307332665,11.7153626587242,17.1360446466133,15,6,1,15,2,15,2.6670953806024,9,2927.58,122.667095380602,235.239185509144
5,95,54,20.8445043535903,29.1513519617729,16.6011929675005,13,15,3,15,3,13,5.82317382073961,8,2550,113,257.952836043204
5,128,25,39.4350642594509,18.7719050166197,15.1577041903511,17,11,3,15,1,18,7.0498730216641,12,3624.84,147.049873021664,240.699231212919
9,43,28,11.2185945198871,14.1429196763784,38.422557527665,8,12,1,14,2,18,5.09190990659408,0,660.408,48.0919099065941,128.868481189178
3,66,16,34.7376418253407,18.1532579078339,26.143615944311,16,10,3,15,5,17,5.12504927208647,13,1715.16,86,151.084354854027
1,61,55,39.9728784803301,17.3191165877506,27.0991038018838,18,12,2,14,1,15,5.21756618306972,17,1691.592,89,224.84961560646
11,42,41,24.9059244804084,27.2572151059285,15.2264440525323,14,7,3,15,5,15,2.27582796197385,3,515.16,47.2758279619738,151.694784951342
10,49,35,38.4171271510422,20.4342043050565,23.6474063480273,15,6,1,15,1,19,2.7916432430502,5,870,56.7916432430502,150.807438179446
8,114,48,23.9215308404528,32.8679579566233,31.1134822643362,18,8,1,14,4,18,3.97076389822178,10,2625.224,127.970763898222,259.004446261577
12,86,56,34.635989505332,36.2323711183853,38.1781015638262,7,5,3,15,4,12,2.18834214983508,0,1817.58,88.1883421498351,233.553833349161
13,113,58,14.7453393856995,34.6995152509771,33.4256441122852,19,17,3,14,1,17,3.34289474482648,6,2515.184,123,265.422314538339
3,62,44,37.0747680822387,28.3805025252514,35.9034056845121,16,15,2,14,4,20,2.46081929141656,13,1488.816,87,199.145397863758
7,59,47,39.8835477954708,16.6658587218262,20.1066124904901,11,14,1,14,2,19,7.07739712693729,4,1220.408,70.0773971269373,191.56326614052
5,58,26,17.1776869893074,16.6709910798818,30.5599106941372,12,9,1,14,3,16,5.24448359804228,7,1264.816,70.2444835980423,153.267483883221
8,88,22,10.9629973303527,29.4126750179566,17.3940059170127,15,8,2,14,1,19,4.45270985737443,7,2055.592,99.4527098573744,174.901225824832
14,132,26,36.2673936923966,15.8584730583243,14.9121309327893,9,13,1,14,2,14,2.49332703207619,0,2872.408,134.493327032076,222.412881746979
3,36,41,23.3826314844191,30.5762202292681,32.9776598862372,13,9,2,15,2,13,6.38787124981172,10,900,52.3878712498117,164.042177427013
6,118,56,15.9955947007984,10.8943011099473,21.1794163216837,7,16,1,14,1,12,3.66817066119984,1,2968,129,284.882360242114
3,91,33,11.7003840440884,34.9067727476358,37.9459305014461,7,16,2,14,5,20,8.61214542109519,4,2261.224,108,212.952836043204
15,66,58,11.9750088173896,34.0850414638408,18.6692134174518,17,15,1,14,4,18,4.21123258955777,2,889.224,72.2112325895578,202.450612912416
11,42,24,34.8793044546619,17.1642471943051,22.5274123321287,15,13,2,14,5,15,5.76070217345841,4,441.224,51.7607021734584,114.694784951342
3,69,27,19.2420580564067,19.7653719549999,24.0211499063298,14,10,3,14,2,13,7.20079240575433,11,1803.592,87.2007924057543,173.788572596728
10,36,51,25.4663432203233,25.3217580588534,37.5901551451534,11,11,2,15,5,18,6.79870023182593,1,352.74,43.7987002318259,166.755827961074
9,56,22,25.9236459084786,10.9598244377412,36.1543256882578,12,16,2,14,4,17,5.77581310621463,3,984.816,66,132.92009140755
6,120,26,39.0682506770827,15.6154449866153,33.2236413983628,14,17,1,15,2,16,8.06287802453153,8,3197.58,139,230.351838737248
14,90,44,35.2581902476959,15.8258708845824,24.578031944111,20,15,1,14,5,18,8.68932019872591,6,1577.632,104.689320198726,206.553833349161
1,104,37,32.5265297503211,21.3493335153908,19.4433088088408,17,17,2,14,1,12,6.71278926869854,16,2895.592,136,241.943403251845
10,66,22,37.1552689280361,19.5081597194076,31.812201756984,20,16,2,15,4,14,2.01656157523394,10,1295.16,82,145.798005388087
4,103,36,39.2096192692406,28.6099162278697,23.9984512934461,13,8,1,15,3,14,4.30728165246546,9,2765.16,116.307281652465,234.300228518875
13,91,49,10.5441811564378,20.9254065109417,24.0251396363601,6,12,2,15,1,20,2.71599197201431,0,1992.42,93.7159919720143,223.258051091862
2,104,42,18.0574805336073,33.1658184132539,32.5332915154286,18,15,2,15,1,17,4.59182608406991,16,3042.42,133,252.473924756711
6,82,30,34.3008504505269,16.9419459137134,29.1397897270508,19,14,3,15,4,18,3.23057251540013,13,2057.58,103,191.431747329698
6,127,29,20.6236370629631,19.581001510378,11.9430888048373,11,8,3,15,5,13,7.82417486561462,5,3365.16,139.824174865615,244.995013470218
2,60,18,27.1029488742352,34.8541976581328,38.0997702828608,12,5,3,14,3,11,7.99980082944967,10,1568,77.9998008294497,147.145397863758
2,53,17,31.4783255406655,18.1294290581718,13.4025878272951,14,11,1,15,2,19,2.4768735950347,12,1427.58,74,139.502223130788
9,70,20,13.4713343461044,25.2212081407197,37.4699435941875,14,13,2,15,2,16,3.85220108297653,5,1560,79,149.20644087349
2,36,46,14.4865348190069,13.2130626938306,27.2553835762665,17,5,2,15,4,18,7.91606958187185,15,875.16,58.9160695818719,176.511655922148
11,109,50,37.2561488766223,30.8322586771101,22.4765878799371,19,16,2,15,2,13,8.59847391606309,8,2610,125.598473916063,252.422314538339
5,49,17,18.1496410747059,23.2716237101704,31.0590743040666,10,7,3,14,3,20,3.29018527409062,5,1092,57.2901852740906,124.154830655117
3,54,55,19.3128821556456,30.6108410516754,39.9707015184686,6,12,3,15,3,19,6.69394884607755,3,1440,66,214.267483883221
10,119,16,13.6820436222479,14.0744984941557,38.5378158418462,17,11,1,15,4,18,5.22160311625339,7,2842.74,131.221603116253,199.239185509144
13,93,58,19.3924486078322,32.5170635990798,36.7691374127753,5,18,2,15,4,11,8.68137038405985,0,1925.16,101.68137038406,243.727529586996
3,101,31,29.8227545525879,15.5900463252328,34.3072901130654,5,12,1,14,5,12,4.64542344515212,2,2501.632,112,221.300228518875
6,75,26,17.8022143035196,35.8349243621342,29.6425466029905,20,19,2,15,1,17,4.69469389482401,14,1932.42,102,174.788572596728
5,103,38,12.9017634410411,39.9560637399554,22.6006965059787,6,5,1,15,2,16,3.74531913688406,1,2747.58,107.745319136884,235.830750023741
6,46,38,12.0823197043501,15.4914699611254,34.5919147902168,20,10,2,15,5,19,7.93153919279575,14,892.74,67.9315391927958,162.981134417282
14,92,45,21.4811449078843,10.2442636131309,30.3312077769078,19,10,3,14,5,13,6.87827712949365,5,1712.816,103.878277129494,211.023311844295
13,125,55,24.1001176880673,26.3062097155489,38.7159774196334,7,16,3,15,2,20,6.59335382794961,0,3012.42,131.59335382795,277.239185509144
14,35,28,15.7442628243007,19.9083841266111,18.3038619253784,14,14,1,14,4,20,7.05791267659515,0,77.224,42.0579126765952,106.64317473297
3,69,36,27.8380148415454,18.8685989938676,25.7527515105903,8,6,1,14,5,13,3.46469999128021,5,1605.632,77.4646999912802,191.788572596728
14,88,50,30.7805536012165,21.0371376783587,22.7891449071467,6,9,3,15,4,18,2.94042293168604,0,1757.58,90.940422931686,219.084354854027
2,35,24,38.2816049153917,31.2152716913261,21.4322388218716,5,19,1,15,3,11,6.05804512277246,3,845.16,55,131.27691667458
8,103,41,15.2568322233856,24.7883767541498,29.8401875211857,11,19,2,14,3,12,3.09809753997251,3,2396.408,117,231.422314538339
14,43,44,31.1360346199945,24.0249962429516,14.8603381402791,11,9,1,14,5,14,7.30230652517639,0,261.632,50.3023065251764,148.521088713507
12,38,48,35.3273849748075,38.6273363418877,20.7792056258768,20,18,3,14,2,12,6.46934978407808,8,431.592,52.4693497840781,155.28634946594
4,109,32,18.7101149745286,16.3686806079932,25.646777341608,20,14,2,14,4,13,6.40567822661251,16,2748.816,135,230.708664004278
1,47,27,14.8589836596511,39.9096755986102,35.4846691177227,18,11,1,14,1,13,6.63916883454658,17,1260,74,151.56326614052
8,81,23,29.9446192383766,30.7106506731361,26.7086109519005,7,20,1,15,3,17,7.41097802715376,0,1865.16,93,171.258051091862
6,64,40,23.9824076113291,11.9269531522878,38.3189405803569,7,12,2,14,2,12,8.3611718271859,1,1456,73.3611718271859,186.20644087349
6,56,26,24.0058348840103,19.0278026764281,38.1396272033453,6,10,2,15,1,16,6.97243161126971,0,1362.42,62.9724316112697,151.328526892953
5,50,34,12.656914931722,34.4146944163367,11.7896966519766,12,17,1,14,3,11,7.3998715437483,7,1040.816,69,159.389569902684
9,38,16,17.4813308683224,18.2102271262556,33.3028559503146,6,5,1,14,3,16,8.80740422336385,0,480.816,46.8074042233638,98.6947849513422
6,41,35,10.3302163560875,34.1394850751385,26.2467326037586,9,20,2,14,2,19,7.41537656402215,3,812,58,147.807438179446
8,132,23,33.1948530813679,29.0859161200933,28.0506143486127,20,20,3,15,1,13,5.52336951252073,12,3564.84,156,234.229752717785
3,105,22,33.249690271914,37.6071175257675,26.8364153336734,18,17,2,15,2,15,3.83242040732875,15,2970,134,211.239185509144
7,60,26,19.3417096650228,29.8078290163539,14.1308706137352,19,10,1,14,4,16,4.24847955047153,12,1169.224,76.2484795504715,150.798005388087
2,124,46,22.3712020786479,10.0201175385155,21.1518139252439,17,16,2,14,4,20,5.56953408499248,15,3280.816,153,282.168709708053
1,78,41,22.6711916853674,24.0388806979172,17.375413402915,5,11,3,15,4,18,2.56412579282187,4,2237.58,92,220.8401828151
1,98,18,28.3625871990807,17.6447396469302,32.3082207632251,17,18,3,15,3,19,8.31578515050933,16,2880,131,199.534967766443
11,55,20,16.8670584214851,18.4792250371538,37.7983118593693,5,19,2,14,3,18,3.78582354774699,0,884.408,63,122.746395169715
10,34,38,35.5223451298662,35.4470684588887,22.6854023919441,7,18,1,15,3,19,3.7353104101494,0,335.16,42,138.28634946594
10,83,26,12.9171782080084,29.6876192954369,19.4823002140038,8,7,2,15,4,15,8.55340479407459,0,1805.16,91.5534047940746,174.788572596728
12,86,56,34.3790546897799,10.8792803622782,37.8148870170116,13,10,2,14,5,17,7.66845404799096,1,1617.224,94.668454047991,230.553833349161
14,95,38,30.2301323693246,16.1016397317871,25.4045980563387,5,19,3,14,3,11,5.26359389349818,0,1876,100.263593893498,200.727529586996
6,108,21,23.178593092598,37.6988819660619,13.9657551120035,14,5,2,14,1,17,2.12347114505246,8,2727.592,118.123471145052,202.534967766443
7,124,55,22.3267233348452,39.5688729546964,24.136119778268,19,14,2,15,5,16,6.64590012817644,12,3172.74,143,290.821317232382
1,84,48,32.5671769026667,28.2260528206825,16.7653914610855,13,5,2,14,5,18,2.47926575853489,12,2177.224,100,239.248618300503
9,109,48,31.3942962978035,22.9156378493644,10.0828484073281,5,17,1,14,5,19,7.2259306369815,0,2389.632,117,250.361271528607
5,116,17,17.112267317716,22.451377985999,11.2349805538543,17,5,1,14,5,15,4.2524100355804,12,2809.632,132.25241003558,206.882360242114
6,98,18,16.7982194153592,15.5320126819424,23.7501052953303,19,11,1,15,2,13,7.01906167343259,13,2537.58,118.019061673433,187.187575290771
12,38,40,10.6700124870986,19.8268571333028,11.5954618039541,18,18,2,14,1,12,8.97107110871002,6,431.592,52.97107110871,139.28634946594
9,114,50,29.348582313396,19.3223822326399,32.3496902780607,6,12,1,15,2,12,5.44422204326838,0,2837.58,119.444222043268,263.534967766443
13,117,29,28.2051294809207,16.4054089342244,18.6169270984828,13,8,1,14,2,18,4.63694730144925,0,2508.408,121.636947301449,212.361271528607
10,98,35,39.5482015470043,23.2892982731573,13.6199263576418,16,16,1,15,5,19,3.46530375769362,6,2170.32,110,211.309661310235
12,70,53,34.577861817088,14.7641614452004,22.0867215632461,18,10,1,15,3,14,4.41926904791035,6,1295.16,80.4192690479103,207.798005388087
13,103,36,27.3088700510561,24.3134052306414,13.1848424323834,15,14,2,14,5,19,4.93466149480082,2,2037.224,109.934661494801,209.074922062667
6,86,21,34.9612488877028,31.5293758083135,20.9796708542854,13,9,2,15,2,20,7.02629285398871,7,2220,100.026292853989,178.370704319966
3,101,54,24.578138939105,16.0696236835793,27.508154429961,11,18,2,15,3,16,3.71059437911026,8,2807.58,124,270.300228518875
4,76,33,24.6363921114244,32.4112643254921,34.1364588658325,16,11,1,14,4,17,5.54448679415509,12,1785.224,95,191.962268834563
13,72,34,10.2929108659737,30.5841140891425,11.6048909630626,14,20,1,14,4,17,4.39761336846277,1,1169.224,80,166.798005388087
6,105,16,32.2163918381557,36.1761786020361,18.2494239648804,13,6,1,15,4,13,2.9099239569623,7,2662.74,114.909923956962,191.830750023741
